strike,expiration,open_1_8,delta_eod_1_8,close_1_19,profit,return_pct
800.0,2024-02-16,0.04,0.0001,0.22,18.0,450.0
820.0,2024-02-16,0.05,0.0,0.13,8.0,160.0
830.0,2024-02-16,0.03,0.0,0.11,8.0,266.7
850.0,2024-02-16,0.03,0.0,0.1,7.0,233.3
860.0,2024-02-16,0.03,0.0,0.09,6.0,200.0
880.0,2024-02-16,0.03,0.0,0.04,1.0,33.3
920.0,2024-02-16,0.02,0.0,0.02,0.0,0.0
940.0,2024-02-16,0.01,0.0,0.02,1.0,100.0
990.0,2024-02-16,0.01,0.0,0.01,0.0,0.0
1000.0,2024-02-16,0.01,0.0,0.01,0.0,0.0
360.0,2024-02-23,157.79,0.9822,235.07,7728.5,49.0
370.0,2024-02-23,153.05,0.9759,225.4,7235.0,47.3
380.0,2024-02-23,129.0,0.9679,215.5,8650.0,67.1
400.0,2024-02-23,108.29,0.9464,178.84,7055.0,65.1
410.0,2024-02-23,107.95,0.9323,185.93,7797.5,72.2
420.0,2024-02-23,87.0,0.9159,173.1,8610.0,99.0
425.0,2024-02-23,89.5,0.9067,162.02,7252.0,81.0
435.0,2024-02-23,78.31,0.8856,161.45,8314.0,106.2
450.0,2024-02-23,70.94,0.8478,146.83,7589.0,107.0
455.0,2024-02-23,67.02,0.8329,138.5,7148.0,106.7
460.0,2024-02-23,63.82,0.8173,135.96,7214.0,113.0
465.0,2024-02-23,57.74,0.8005,132.62,7488.5,129.7
470.0,2024-02-23,58.0,0.7825,125.2,6720.0,115.9
475.0,2024-02-23,52.7,0.7636,121.72,6902.0,131.0
480.0,2024-02-23,40.0,0.7433,119.0,7900.0,197.5
485.0,2024-02-23,44.26,0.722,111.83,6757.0,152.7
490.0,2024-02-23,33.4,0.6998,110.91,7751.0,232.1
495.0,2024-02-23,32.61,0.6764,106.35,7374.0,226.1
500.0,2024-02-23,28.95,0.6522,101.01,7206.0,248.9
505.0,2024-02-23,28.0,0.6273,93.0,6500.0,232.1
510.0,2024-02-23,25.35,0.6017,90.5,6515.0,257.0
515.0,2024-02-23,21.85,0.5757,85.15,6330.0,289.7
520.0,2024-02-23,19.5,0.5494,80.85,6135.0,314.6
525.0,2024-02-23,20.0,0.523,79.01,5901.0,295.1
530.0,2024-02-23,16.33,0.4966,74.85,5852.0,358.4
535.0,2024-02-23,16.25,0.4704,70.98,5473.0,336.8
540.0,2024-02-23,15.05,0.4446,68.4,5335.0,354.5
545.0,2024-02-23,17.29,0.4193,64.0,4671.0,270.2
550.0,2024-02-23,11.18,0.3945,60.0,4882.0,436.7
555.0,2024-02-23,15.04,0.3707,56.2,4116.0,273.7
560.0,2024-02-23,8.8,0.3475,54.02,4522.0,513.9
565.0,2024-02-23,7.85,0.3252,50.04,4219.0,537.5
570.0,2024-02-23,10.1,0.304,47.41,3731.0,369.4
580.0,2024-02-23,8.97,0.2643,41.45,3248.0,362.1
590.0,2024-02-23,6.66,0.2284,36.12,2946.0,442.3
600.0,2024-02-23,4.29,0.1965,31.3,2701.0,629.6
610.0,2024-02-23,3.3,0.1682,26.54,2324.0,704.2
620.0,2024-02-23,4.04,0.1435,23.05,1901.0,470.5
630.0,2024-02-23,3.6,0.122,19.21,1561.0,433.6
640.0,2024-02-23,2.8,0.1033,16.53,1373.0,490.4
650.0,2024-02-23,1.2,0.0872,13.8,1260.0,1050.0
660.0,2024-02-23,1.97,0.0734,11.58,961.0,487.8
670.0,2024-02-23,1.7,0.0615,9.89,819.0,481.8
680.0,2024-02-23,1.33,0.0515,8.29,696.0,523.3
700.0,2024-02-23,0.63,0.0357,5.9,527.0,836.5
720.0,2024-02-23,0.64,0.0242,4.07,343.0,535.9
740.0,2024-02-23,0.51,0.0163,2.86,235.0,460.8
760.0,2024-02-23,0.3,0.0108,1.89,159.0,530.0
780.0,2024-02-23,0.24,0.0071,1.33,109.0,454.2
820.0,2024-02-23,0.19,0.0027,0.72,53.0,278.9
840.0,2024-02-23,0.1,0.0017,0.5,40.0,400.0
5.0,2024-03-15,509.55,0.9999,586.41,7686.0,15.1
140.0,2024-03-15,375.78,0.9999,454.25,7847.0,20.9
145.0,2024-03-15,374.62,0.9999,449.3,7468.0,19.9
180.0,2024-03-15,334.51,0.9999,414.62,8011.5,23.9
195.0,2024-03-15,319.58,0.9999,399.75,8017.0,25.1
210.0,2024-03-15,305.42,0.9999,384.9,7948.0,26.0
220.0,2024-03-15,302.84,0.9999,360.6,5776.0,19.1
240.0,2024-03-15,276.15,0.9997,352.39,7624.0,27.6
275.0,2024-03-15,242.12,0.9979,320.57,7845.5,32.4
300.0,2024-03-15,217.4,0.9937,294.2,7680.0,35.3
310.0,2024-03-15,202.5,0.9909,281.06,7856.0,38.8
345.0,2024-03-15,170.56,0.9767,251.5,8094.0,47.5
350.0,2024-03-15,166.6,0.9738,243.15,7655.0,45.9
360.0,2024-03-15,151.93,0.9674,228.59,7666.0,50.5
365.0,2024-03-15,147.21,0.9636,231.82,8461.5,57.5
370.0,2024-03-15,150.33,0.9597,226.9,7657.0,50.9
375.0,2024-03-15,145.58,0.9553,220.0,7442.0,51.1
380.0,2024-03-15,138.73,0.9509,214.7,7597.0,54.8
385.0,2024-03-15,133.4,0.9458,212.22,7882.5,59.1
390.0,2024-03-15,121.92,0.9405,207.32,8540.5,70.1
395.0,2024-03-15,117.37,0.9345,202.43,8505.5,72.5
400.0,2024-03-15,105.1,0.9284,195.9,9080.0,86.4
405.0,2024-03-15,108.0,0.9217,182.05,7405.0,68.6
410.0,2024-03-15,99.2,0.9144,185.4,8620.0,86.9
415.0,2024-03-15,91.18,0.9064,183.0,9182.0,100.7
420.0,2024-03-15,90.5,0.8979,175.66,8516.0,94.1
425.0,2024-03-15,97.0,0.8887,174.0,7700.0,79.4
430.0,2024-03-15,78.8,0.8786,168.35,8955.0,113.6
435.0,2024-03-15,77.0,0.8677,164.83,8783.0,114.1
440.0,2024-03-15,74.5,0.856,157.1,8260.0,110.9
445.0,2024-03-15,76.6,0.8433,155.97,7937.0,103.6
450.0,2024-03-15,63.75,0.8299,151.2,8745.0,137.2
455.0,2024-03-15,65.0,0.8152,142.82,7782.0,119.7
460.0,2024-03-15,59.67,0.7998,141.85,8218.0,137.7
465.0,2024-03-15,53.54,0.7833,134.0,8046.0,150.3
470.0,2024-03-15,53.0,0.7659,132.85,7985.0,150.7
475.0,2024-03-15,48.0,0.7477,127.8,7980.0,166.2
480.0,2024-03-15,45.0,0.7286,123.07,7807.0,173.5
485.0,2024-03-15,41.34,0.7089,115.25,7391.0,178.8
490.0,2024-03-15,38.82,0.6883,114.7,7588.0,195.5
495.0,2024-03-15,36.05,0.6674,106.81,7076.0,196.3
500.0,2024-03-15,34.0,0.646,105.8,7180.0,211.2
505.0,2024-03-15,32.4,0.6242,98.55,6615.0,204.2
510.0,2024-03-15,30.45,0.6022,97.8,6735.0,221.2
515.0,2024-03-15,26.9,0.58,92.07,6517.0,242.3
520.0,2024-03-15,25.59,0.5578,88.15,6256.0,244.5
525.0,2024-03-15,23.0,0.5356,85.6,6260.0,272.2
530.0,2024-03-15,21.25,0.5134,81.05,5980.0,281.4
535.0,2024-03-15,21.0,0.4914,77.95,5695.0,271.2
540.0,2024-03-15,18.05,0.4696,74.14,5609.0,310.7
545.0,2024-03-15,23.25,0.448,70.45,4720.0,203.0
550.0,2024-03-15,15.55,0.4268,67.07,5152.0,331.3
555.0,2024-03-15,16.23,0.4057,63.5,4727.0,291.3
560.0,2024-03-15,12.89,0.3853,60.52,4763.0,369.5
565.0,2024-03-15,12.73,0.365,57.25,4452.0,349.7
570.0,2024-03-15,12.6,0.3456,54.31,4171.0,331.0
575.0,2024-03-15,10.72,0.3262,51.32,4060.0,378.7
580.0,2024-03-15,11.32,0.3078,48.32,3700.0,326.9
585.0,2024-03-15,12.15,0.2896,45.55,3340.0,274.9
590.0,2024-03-15,10.15,0.2725,42.93,3278.0,323.0
595.0,2024-03-15,7.55,0.2554,40.5,3295.0,436.4
600.0,2024-03-15,6.3,0.2396,38.15,3185.0,505.6
605.0,2024-03-15,6.3,0.224,33.9,2760.0,438.1
610.0,2024-03-15,5.65,0.2095,33.57,2792.0,494.2
615.0,2024-03-15,7.2,0.1953,31.41,2421.0,336.2
620.0,2024-03-15,4.95,0.1823,29.55,2460.0,497.0
625.0,2024-03-15,4.47,0.1696,27.51,2304.0,515.4
630.0,2024-03-15,4.6,0.1581,25.8,2120.0,460.9
635.0,2024-03-15,3.29,0.1466,24.2,2091.0,635.6
640.0,2024-03-15,3.85,0.1365,22.6,1875.0,487.0
645.0,2024-03-15,2.7,0.1266,21.07,1837.0,680.4
650.0,2024-03-15,2.68,0.1179,19.65,1697.0,633.2
655.0,2024-03-15,3.95,0.1093,18.2,1425.0,360.8
660.0,2024-03-15,3.63,0.1014,17.05,1342.0,369.7
665.0,2024-03-15,2.73,0.0942,15.57,1284.0,470.3
670.0,2024-03-15,3.1,0.0874,14.76,1166.0,376.1
675.0,2024-03-15,1.75,0.0813,13.75,1200.0,685.7
680.0,2024-03-15,2.22,0.0754,12.8,1058.0,476.6
685.0,2024-03-15,1.91,0.07,11.8,989.0,517.8
690.0,2024-03-15,2.12,0.0651,11.1,898.0,423.6
695.0,2024-03-15,1.32,0.0604,9.55,823.0,623.5
700.0,2024-03-15,1.23,0.0563,9.55,832.0,676.4
705.0,2024-03-15,0.92,0.0523,8.35,743.0,807.6
710.0,2024-03-15,1.0,0.0485,8.03,703.0,703.0
715.0,2024-03-15,1.51,0.0453,7.4,589.0,390.1
720.0,2024-03-15,1.28,0.0421,7.08,580.0,453.1
725.0,2024-03-15,1.13,0.0392,6.2,507.0,448.7
730.0,2024-03-15,1.14,0.0366,5.67,453.0,397.4
735.0,2024-03-15,1.01,0.0341,5.6,459.0,454.5
740.0,2024-03-15,0.69,0.0316,5.1,441.0,639.1
745.0,2024-03-15,0.82,0.0295,4.84,402.0,490.2
750.0,2024-03-15,0.83,0.0275,4.45,362.0,436.1
760.0,2024-03-15,0.75,0.024,3.91,316.0,421.3
770.0,2024-03-15,0.57,0.0208,3.33,276.0,484.2
780.0,2024-03-15,0.32,0.018,2.86,254.0,793.8
790.0,2024-03-15,0.43,0.0156,2.32,189.0,439.5
800.0,2024-03-15,0.27,0.0136,2.2,193.0,714.8
810.0,2024-03-15,0.36,0.0117,1.72,136.0,377.8
820.0,2024-03-15,0.25,0.0101,1.65,140.0,560.0
830.0,2024-03-15,0.16,0.0087,1.43,127.0,793.8
840.0,2024-03-15,0.27,0.0073,1.22,95.0,351.9
850.0,2024-03-15,0.17,0.0061,1.09,92.0,541.2
860.0,2024-03-15,0.19,0.0051,0.92,73.0,384.2
900.0,2024-03-15,0.07,0.0024,0.55,48.0,685.7
920.0,2024-03-15,0.07,0.0016,0.44,37.0,528.6
930.0,2024-03-15,0.09,0.0013,0.31,22.0,244.4
950.0,2024-03-15,0.06,0.0009,0.29,23.0,383.3
960.0,2024-03-15,0.04,0.0007,0.27,23.0,575.0
970.0,2024-03-15,0.05,0.0006,0.21,16.0,320.0
980.0,2024-03-15,0.04,0.0005,0.12,8.0,200.0
990.0,2024-03-15,0.05,0.0004,0.15,10.0,200.0
1000.0,2024-03-15,0.04,0.0003,0.17,13.0,325.0
200.0,2024-04-19,307.0,0.9998,395.9,8890.0,29.0
285.0,2024-04-19,233.08,0.9916,310.08,7700.0,33.0
305.0,2024-04-19,214.43,0.9851,290.49,7606.0,35.5
320.0,2024-04-19,199.89,0.9783,278.02,7813.5,39.1
325.0,2024-04-19,195.19,0.9756,271.84,7665.0,39.3
330.0,2024-04-19,194.4,0.9727,266.12,7172.0,36.9
350.0,2024-04-19,153.43,0.9586,238.42,8499.0,55.4
355.0,2024-04-19,163.87,0.9546,228.65,6478.0,39.5
365.0,2024-04-19,155.0,0.9453,235.9,8090.0,52.2
370.0,2024-04-19,155.24,0.9401,220.59,6535.0,42.1
380.0,2024-04-19,126.3,0.929,219.75,9345.0,74.0
390.0,2024-04-19,134.96,0.9165,210.2,7524.0,55.7
400.0,2024-04-19,121.0,0.9022,196.52,7552.0,62.4
405.0,2024-04-19,125.55,0.8944,193.44,6789.0,54.1
410.0,2024-04-19,117.25,0.8862,188.73,7148.0,61.0
415.0,2024-04-19,114.0,0.8774,184.04,7004.0,61.4
420.0,2024-04-19,96.4,0.8682,182.55,8615.0,89.4
425.0,2024-04-19,103.9,0.8586,174.9,7100.0,68.3
430.0,2024-04-19,85.3,0.8481,174.17,8887.0,104.2
435.0,2024-04-19,84.96,0.8374,169.52,8456.0,99.5
440.0,2024-04-19,81.75,0.8257,161.96,8021.0,98.1
445.0,2024-04-19,86.97,0.8137,150.0,6303.0,72.5
450.0,2024-04-19,72.01,0.8009,155.0,8299.0,115.2
455.0,2024-04-19,67.51,0.7877,147.46,7995.0,118.4
460.0,2024-04-19,64.4,0.7737,146.0,8160.0,126.7
465.0,2024-04-19,72.0,0.7592,131.55,5955.0,82.7
470.0,2024-04-19,63.5,0.7441,137.95,7445.0,117.2
475.0,2024-04-19,60.0,0.7285,133.59,7359.0,122.7
480.0,2024-04-19,52.35,0.7124,129.92,7757.0,148.2
485.0,2024-04-19,54.45,0.6957,123.91,6946.0,127.6
490.0,2024-04-19,49.3,0.6787,120.95,7165.0,145.3
495.0,2024-04-19,43.95,0.6612,116.95,7300.0,166.1
500.0,2024-04-19,43.7,0.6435,113.25,6955.0,159.2
505.0,2024-04-19,43.32,0.6255,105.63,6231.0,143.8
510.0,2024-04-19,43.5,0.6073,103.73,6023.0,138.5
515.0,2024-04-19,35.25,0.5888,97.9,6265.0,177.7
520.0,2024-04-19,34.45,0.5703,95.95,6150.0,178.5
525.0,2024-04-19,33.0,0.5518,94.05,6105.0,185.0
530.0,2024-04-19,32.61,0.5332,90.0,5739.0,176.0
535.0,2024-04-19,35.39,0.5147,83.6,4821.0,136.2
540.0,2024-04-19,26.0,0.4963,82.0,5600.0,215.4
545.0,2024-04-19,31.0,0.4781,80.0,4900.0,158.1
550.0,2024-04-19,25.26,0.46,76.7,5144.0,203.6
555.0,2024-04-19,22.3,0.4423,73.23,5093.0,228.4
560.0,2024-04-19,20.0,0.4247,70.45,5045.0,252.2
565.0,2024-04-19,19.5,0.4074,66.3,4680.0,240.0
570.0,2024-04-19,18.7,0.3906,63.95,4525.0,242.0
575.0,2024-04-19,18.22,0.3739,61.56,4334.0,237.9
580.0,2024-04-19,16.0,0.3579,58.8,4280.0,267.5
585.0,2024-04-19,13.65,0.342,56.11,4246.0,311.1
590.0,2024-04-19,14.35,0.3267,53.39,3904.0,272.1
595.0,2024-04-19,11.85,0.3117,51.04,3919.0,330.7
600.0,2024-04-19,10.9,0.2972,48.62,3772.0,346.1
605.0,2024-04-19,10.3,0.2833,46.18,3588.0,348.3
610.0,2024-04-19,10.15,0.2694,42.9,3275.0,322.7
615.0,2024-04-19,11.41,0.2564,41.67,3026.0,265.2
620.0,2024-04-19,10.55,0.2436,39.6,2905.0,275.4
625.0,2024-04-19,7.6,0.2314,37.66,3006.0,395.5
630.0,2024-04-19,7.1,0.2198,35.05,2795.0,393.7
635.0,2024-04-19,9.35,0.2081,33.87,2452.0,262.2
640.0,2024-04-19,8.75,0.1974,31.34,2259.0,258.2
645.0,2024-04-19,8.5,0.187,29.8,2130.0,250.6
650.0,2024-04-19,5.8,0.1769,28.54,2274.0,392.1
655.0,2024-04-19,7.35,0.1676,25.95,1860.0,253.1
660.0,2024-04-19,6.5,0.1583,25.2,1870.0,287.7
665.0,2024-04-19,7.05,0.1495,23.33,1628.0,230.9
670.0,2024-04-19,6.1,0.1414,23.11,1701.0,278.9
675.0,2024-04-19,5.4,0.1332,20.85,1545.0,286.1
680.0,2024-04-19,4.8,0.126,19.58,1478.0,307.9
685.0,2024-04-19,4.35,0.1189,18.4,1405.0,323.0
690.0,2024-04-19,4.54,0.1118,18.0,1346.0,296.5
695.0,2024-04-19,4.2,0.1055,16.6,1240.0,295.2
700.0,2024-04-19,3.65,0.0994,16.5,1285.0,352.1
705.0,2024-04-19,3.05,0.0934,15.2,1215.0,398.4
715.0,2024-04-19,3.4,0.0831,13.16,976.0,287.1
725.0,2024-04-19,2.42,0.0735,12.05,963.0,397.9
730.0,2024-04-19,2.71,0.0691,10.76,805.0,297.0
735.0,2024-04-19,2.28,0.0648,10.35,807.0,353.9
740.0,2024-04-19,2.13,0.0612,9.9,777.0,364.8
745.0,2024-04-19,2.36,0.0576,9.55,719.0,304.7
750.0,2024-04-19,1.98,0.054,9.15,717.0,362.1
755.0,2024-04-19,1.69,0.0507,8.73,704.0,416.6
760.0,2024-04-19,1.16,0.0477,7.55,639.0,550.9
765.0,2024-04-19,1.58,0.0448,7.02,544.0,344.3
770.0,2024-04-19,1.55,0.042,7.35,580.0,374.2
775.0,2024-04-19,1.54,0.0396,6.35,481.0,312.3
780.0,2024-04-19,1.35,0.0372,6.1,475.0,351.9
785.0,2024-04-19,1.19,0.0348,6.12,493.0,414.3
790.0,2024-04-19,0.82,0.0327,5.55,473.0,576.8
795.0,2024-04-19,1.0,0.0307,5.5,450.0,450.0
150.0,2024-05-17,367.28,0.9999,445.88,7859.5,21.4
200.0,2024-05-17,320.97,0.9994,396.88,7590.5,23.6
240.0,2024-05-17,278.63,0.9961,356.73,7809.5,28.0
265.0,2024-05-17,255.49,0.9906,332.27,7678.5,30.1
275.0,2024-05-17,245.14,0.9879,323.45,7831.0,31.9
355.0,2024-05-17,160.0,0.943,245.6,8560.0,53.5
385.0,2024-05-17,139.0,0.9109,215.47,7647.0,55.0
390.0,2024-05-17,139.22,0.9046,212.5,7328.0,52.6
400.0,2024-05-17,128.0,0.8902,200.1,7210.0,56.3
405.0,2024-05-17,127.41,0.8823,197.74,7033.0,55.2
410.0,2024-05-17,125.0,0.874,193.95,6895.0,55.2
415.0,2024-05-17,121.9,0.8655,185.7,6380.0,52.3
420.0,2024-05-17,113.3,0.856,182.28,6898.0,60.9
425.0,2024-05-17,97.25,0.8464,180.3,8305.0,85.4
435.0,2024-05-17,101.88,0.8252,171.75,6987.0,68.6
440.0,2024-05-17,99.05,0.814,157.15,5810.0,58.7
445.0,2024-05-17,85.5,0.802,148.24,6274.0,73.4
450.0,2024-05-17,88.0,0.7898,149.08,6108.0,69.4
455.0,2024-05-17,82.0,0.7768,138.82,5682.0,69.3
460.0,2024-05-17,78.0,0.7636,135.05,5705.0,73.1
465.0,2024-05-17,72.03,0.7498,141.3,6927.0,96.2
470.0,2024-05-17,75.0,0.7356,133.73,5873.0,78.3
475.0,2024-05-17,64.25,0.721,135.0,7075.0,110.1
480.0,2024-05-17,66.12,0.7061,131.74,6562.0,99.2
485.0,2024-05-17,65.0,0.691,126.6,6160.0,94.8
490.0,2024-05-17,59.0,0.6754,123.05,6405.0,108.6
495.0,2024-05-17,57.43,0.6597,119.39,6196.0,107.9
500.0,2024-05-17,49.5,0.6438,117.2,6770.0,136.8
505.0,2024-05-17,45.5,0.6278,115.0,6950.0,152.7
510.0,2024-05-17,45.0,0.6117,107.78,6278.0,139.5
515.0,2024-05-17,50.75,0.5955,105.42,5467.0,107.7
520.0,2024-05-17,48.1,0.5793,104.4,5630.0,117.0
525.0,2024-05-17,37.26,0.5631,99.0,6174.0,165.7
530.0,2024-05-17,42.0,0.5469,97.1,5510.0,131.2
535.0,2024-05-17,43.65,0.5308,92.75,4910.0,112.5
540.0,2024-05-17,33.03,0.5148,89.98,5695.0,172.4
545.0,2024-05-17,36.35,0.4989,85.18,4883.0,134.3
550.0,2024-05-17,29.54,0.4832,83.67,5413.0,183.2
555.0,2024-05-17,33.0,0.4675,79.53,4653.0,141.0
560.0,2024-05-17,31.0,0.4522,77.47,4647.0,149.9
565.0,2024-05-17,30.2,0.437,73.57,4337.0,143.6
570.0,2024-05-17,23.6,0.4218,71.71,4811.0,203.9
575.0,2024-05-17,23.85,0.4071,68.11,4426.0,185.6
580.0,2024-05-17,26.0,0.3925,66.22,4022.0,154.7
585.0,2024-05-17,20.75,0.3781,63.57,4282.0,206.4
590.0,2024-05-17,20.5,0.3642,60.82,4032.0,196.7
595.0,2024-05-17,21.65,0.3502,58.4,3675.0,169.7
600.0,2024-05-17,16.25,0.3367,56.1,3985.0,245.2
605.0,2024-05-17,17.74,0.3234,52.53,3479.0,196.1
610.0,2024-05-17,16.72,0.3102,51.23,3451.0,206.4
615.0,2024-05-17,13.4,0.2978,48.5,3510.0,261.9
620.0,2024-05-17,15.8,0.2853,47.07,3127.0,197.9
625.0,2024-05-17,15.8,0.273,43.65,2785.0,176.3
630.0,2024-05-17,14.45,0.2614,42.5,2805.0,194.1
635.0,2024-05-17,13.2,0.2498,39.04,2584.0,195.8
640.0,2024-05-17,12.7,0.2387,39.2,2650.0,208.7
645.0,2024-05-17,11.8,0.228,36.77,2497.0,211.6
650.0,2024-05-17,10.33,0.2174,34.6,2427.0,234.9
655.0,2024-05-17,11.05,0.2072,33.45,2240.0,202.7
660.0,2024-05-17,7.8,0.1975,30.95,2315.0,296.8
665.0,2024-05-17,7.23,0.1878,29.55,2232.0,308.7
670.0,2024-05-17,9.42,0.1788,28.85,1943.0,206.3
675.0,2024-05-17,7.4,0.1701,27.61,2021.0,273.1
680.0,2024-05-17,8.25,0.1614,26.76,1851.0,224.4
685.0,2024-05-17,8.21,0.1533,25.1,1689.0,205.7
690.0,2024-05-17,5.1,0.1456,23.2,1810.0,354.9
695.0,2024-05-17,6.35,0.1379,22.3,1595.0,251.2
700.0,2024-05-17,4.97,0.131,22.1,1713.0,344.7
705.0,2024-05-17,5.65,0.1242,19.9,1425.0,252.2
715.0,2024-05-17,4.92,0.1112,17.88,1296.0,263.4
720.0,2024-05-17,4.62,0.1053,17.05,1243.0,269.0
725.0,2024-05-17,4.15,0.0995,16.77,1262.5,304.2
730.0,2024-05-17,4.3,0.0942,12.6,830.0,193.0
735.0,2024-05-17,3.8,0.0892,15.59,1179.0,310.3
745.0,2024-05-17,2.34,0.0794,12.45,1011.0,432.1
750.0,2024-05-17,3.65,0.0751,13.0,935.0,256.2
755.0,2024-05-17,2.76,0.0709,12.38,961.5,348.4
760.0,2024-05-17,2.94,0.0668,11.7,876.0,298.0
765.0,2024-05-17,2.85,0.0633,11.18,832.5,292.1
770.0,2024-05-17,2.34,0.0597,10.85,851.0,363.7
775.0,2024-05-17,2.56,0.0562,10.15,759.0,296.5
780.0,2024-05-17,2.47,0.053,9.18,671.0,271.7
785.0,2024-05-17,1.93,0.0501,8.75,682.0,353.4
790.0,2024-05-17,1.84,0.0471,8.45,661.0,359.2
795.0,2024-05-17,1.9,0.0444,7.65,575.0,302.6
800.0,2024-05-17,1.79,0.042,8.05,626.0,349.7
5.0,2024-06-21,508.23,0.9999,585.67,7744.0,15.2
65.0,2024-06-21,436.0,0.9998,529.7,9370.0,21.5
80.0,2024-06-21,440.5,0.9998,511.5,7100.0,16.1
85.0,2024-06-21,431.6,0.9998,493.92,6232.0,14.4
100.0,2024-06-21,405.0,0.9998,482.0,7700.0,19.0
110.0,2024-06-21,410.88,0.9998,485.7,7482.0,18.2
130.0,2024-06-21,383.26,0.9998,466.1,8284.0,21.6
140.0,2024-06-21,380.0,0.9998,451.3,7130.0,18.8
155.0,2024-06-21,364.48,0.9997,425.0,6052.0,16.6
160.0,2024-06-21,357.0,0.9997,426.38,6938.0,19.4
195.0,2024-06-21,322.44,0.9984,402.62,8018.5,24.9
200.0,2024-06-21,318.5,0.998,396.22,7772.0,24.4
210.0,2024-06-21,309.3,0.9971,385.43,7613.0,24.6
225.0,2024-06-21,293.46,0.9949,360.64,6718.0,22.9
235.0,2024-06-21,284.4,0.9929,363.7,7930.0,27.9
250.0,2024-06-21,262.15,0.9891,348.87,8672.0,33.1
255.0,2024-06-21,257.4,0.9877,344.38,8697.5,33.8
265.0,2024-06-21,256.94,0.9844,334.38,7744.0,30.1
270.0,2024-06-21,236.85,0.9825,329.52,9267.0,39.1
280.0,2024-06-21,243.05,0.9784,310.0,6695.0,27.5
290.0,2024-06-21,231.76,0.9738,310.45,7869.0,34.0
300.0,2024-06-21,209.45,0.9684,298.93,8948.0,42.7
305.0,2024-06-21,204.85,0.9655,285.56,8071.0,39.4
310.0,2024-06-21,213.39,0.9624,291.4,7801.0,36.6
320.0,2024-06-21,188.8,0.9557,279.93,9113.0,48.3
335.0,2024-06-21,191.52,0.9441,264.23,7271.0,38.0
340.0,2024-06-21,185.78,0.94,262.93,7714.5,41.5
350.0,2024-06-21,178.18,0.9308,253.0,7482.0,42.0
360.0,2024-06-21,156.0,0.9206,240.87,8487.0,54.4
370.0,2024-06-21,158.05,0.9095,236.45,7840.0,49.6
375.0,2024-06-21,154.95,0.9033,230.38,7542.5,48.7
380.0,2024-06-21,138.43,0.897,223.0,8457.0,61.1
385.0,2024-06-21,148.76,0.8904,221.32,7256.5,48.8
390.0,2024-06-21,130.4,0.8832,209.55,7915.0,60.7
395.0,2024-06-21,134.36,0.876,212.25,7789.0,58.0
400.0,2024-06-21,119.73,0.8684,208.55,8882.0,74.2
405.0,2024-06-21,132.1,0.8602,201.69,6959.0,52.7
410.0,2024-06-21,124.78,0.8519,198.82,7404.5,59.3
415.0,2024-06-21,108.72,0.843,194.43,8570.5,78.8
420.0,2024-06-21,120.66,0.8338,188.75,6809.0,56.4
425.0,2024-06-21,114.0,0.8245,183.02,6902.0,60.5
430.0,2024-06-21,111.95,0.8144,182.5,7055.0,63.0
435.0,2024-06-21,109.0,0.8042,175.67,6667.0,61.2
440.0,2024-06-21,91.13,0.7937,171.34,8021.0,88.0
445.0,2024-06-21,104.35,0.7826,166.5,6215.0,59.6
450.0,2024-06-21,90.0,0.7713,165.6,7560.0,84.0
455.0,2024-06-21,81.6,0.7597,160.18,7858.0,96.3
460.0,2024-06-21,89.0,0.7478,153.96,6496.0,73.0
465.0,2024-06-21,84.35,0.7357,152.13,6778.0,80.4
470.0,2024-06-21,79.12,0.7231,147.65,6853.0,86.6
475.0,2024-06-21,78.55,0.7104,141.55,6300.0,80.2
480.0,2024-06-21,69.95,0.6976,141.75,7180.0,102.6
485.0,2024-06-21,66.95,0.6844,137.3,7035.0,105.1
490.0,2024-06-21,62.5,0.6712,132.95,7045.0,112.7
495.0,2024-06-21,60.25,0.6578,128.75,6850.0,113.7
500.0,2024-06-21,57.09,0.6443,126.59,6950.0,121.7
505.0,2024-06-21,56.45,0.6307,122.21,6576.0,116.5
510.0,2024-06-21,59.33,0.617,119.86,6053.0,102.0
515.0,2024-06-21,57.65,0.6033,113.27,5562.0,96.5
520.0,2024-06-21,50.0,0.5895,110.18,6018.0,120.4
525.0,2024-06-21,49.35,0.5758,106.7,5735.0,116.2
530.0,2024-06-21,49.0,0.5621,106.33,5733.0,117.0
535.0,2024-06-21,47.07,0.5483,101.91,5484.0,116.5
540.0,2024-06-21,46.6,0.5347,97.3,5070.0,108.8
545.0,2024-06-21,45.91,0.5211,94.45,4854.0,105.7
550.0,2024-06-21,36.35,0.5076,93.5,5715.0,157.2
555.0,2024-06-21,41.07,0.4942,87.0,4593.0,111.8
560.0,2024-06-21,37.45,0.4808,87.71,5026.0,134.2
565.0,2024-06-21,31.7,0.4676,83.55,5185.0,163.6
570.0,2024-06-21,32.6,0.4546,81.25,4865.0,149.2
575.0,2024-06-21,28.5,0.4416,77.0,4850.0,170.2
580.0,2024-06-21,33.78,0.4287,76.6,4282.0,126.8
585.0,2024-06-21,33.2,0.4162,73.0,3980.0,119.9
590.0,2024-06-21,29.5,0.4036,71.29,4179.0,141.7
595.0,2024-06-21,30.1,0.3912,68.0,3790.0,125.9
600.0,2024-06-21,23.59,0.3793,66.44,4285.0,181.6
605.0,2024-06-21,28.71,0.3672,62.5,3379.0,117.7
