kind,ticker,date,beaten,n_buyers,value,officer,ex20,ex60,ex120
SINGLE,PTEN,2025-03-14,True,1,197000.0,True,-18.254621088905523,-31.623253947508267,-49.57963022593354
CLUSTER,PVH,2022-09-08,True,3,1200106.6984,True,-10.227595904758342,25.682927902510848,40.31072963915092
SINGLE,PVH,2012-06-05,False,1,10322.099999999999,False,-5.021022793946535,5.061392778783098,22.071689467397547
SINGLE,PVH,2019-06-04,True,1,99408.0,False,-2.15187335369004,-20.04230191997494,-3.3734726306398075
SINGLE,PVH,2021-12-09,False,1,99984.0,False,3.40267652923355,-24.702400954348334,-25.19371793899142
SINGLE,PWR,2014-12-05,False,1,291600.0,False,-3.8082540279674815,-6.849193373030076,-6.548313695458187
SINGLE,PWR,2020-06-02,False,1,11584.88,False,0.11570832647549667,21.870696204626817,56.261659613476276
CLUSTER,PYPL,2021-12-07,True,3,2786518.29,False,-2.104024601764314,-42.543005120550035,-48.80239477897446
SINGLE,PYPL,2017-12-12,False,1,499770.00000000006,False,-0.2072320510806378,-2.1469749564051046,-3.3380355959392745
SINGLE,PYPL,2023-02-21,True,1,1985371.05,True,7.094690412411575,-12.83496407334441,-24.220476898672423
SINGLE,PZZA,2024-05-15,True,1,99579.0,True,-5.0000239968614295,-8.7321953990771,6.01223796319882
SINGLE,Q,2026-01-29,False,1,79120.0,False,28.967409320930805,40.064491101222465,33.0431111389724
CLUSTER,QCOM,2015-07-30,False,3,1854411.15,True,-6.197036933869157,-3.0248598045681048,-14.623131120235247
SINGLE,QCOM,2011-11-30,False,1,14792.25,False,-0.447238849515352,3.4672087634641926,-0.9295575973018169
SINGLE,QCOM,2016-02-02,True,1,111900.0,False,15.062158668224816,4.5897555978227125,22.10884068092517
SINGLE,QCOM,2017-05-15,False,1,491310.00000000006,False,2.215905823830825,-7.144443120046729,-8.074844645175993
SINGLE,QCOM,2019-08-30,False,1,199737.2,False,-4.057118335111683,0.59444872391534,-1.529426211699656
SINGLE,QCOM,2019-12-12,False,1,42300.0,False,-2.234247996787583,4.574477831791295,-0.99185378136655
SINGLE,QRVO,2016-08-10,False,1,270120.0,False,-1.1351091372126145,5.420393553714608,6.268222107961687
SINGLE,QRVO,2016-11-11,False,1,516599.99999999994,True,-4.056102886038838,12.226686704852597,13.087275208052564
SINGLE,QRVO,2023-11-29,False,1,465950.0,False,9.55234182233597,6.130422527581729,-15.08313590822841
SINGLE,QSR,2017-08-07,False,1,306600.0,False,-1.7073782394090549,-0.4663068368886423,-17.05547464448931
SINGLE,QSR,2018-02-16,False,1,290000.0,False,-1.4930788573780882,-2.3100470632601224,3.3131686776775497
SINGLE,QSR,2018-06-20,False,1,342127.80000000005,False,3.990092006448087,-8.142246158391567,-8.462255260291565
SINGLE,QSR,2019-02-20,False,1,2912850.0,True,-2.7891541125378256,1.4140485521083965,10.952254658892867
SINGLE,QSR,2022-09-23,False,1,41020.0,False,3.7272330212360907,10.979580388285923,10.110846644978189
CLUSTER,RAL,2026-02-10,False,4,329209.65,False,11.10495112275385,5.831631535551551,44.12501460841509
SINGLE,RAL,2025-08-15,False,1,90340.0,False,-14.29460751411311,-10.822360221546631,-40.33169995099135
CLUSTER,RBA,2023-05-17,False,4,374615.6,False,4.946354877060892,3.961696266809449,27.387086894011794
CLUSTER,RBA,2023-09-15,False,3,349113.5,True,7.16611430275448,-6.243782144764644,-0.16518059428181076
SINGLE,RBA,2023-11-15,False,1,75075.0,True,1.5479885397616417,3.0138641183524015,5.348206010139215
SINGLE,RBA,2025-11-14,False,1,101260.0,False,-2.2635027451944767,-7.755568627515611,-2.8420993648395774
SINGLE,RBA,2026-03-20,False,1,39496.0,False,3.3656759470447337,9.794993481110124,-20.607692590494697
CLUSTER,RCL,2011-08-08,True,3,559115.0,True,-8.762367811315858,5.543456163192317,-8.337548764588362
SINGLE,RCL,2011-11-16,True,1,17829.5,False,6.395004856315761,0.31300377541647073,-7.644826564414189
SINGLE,RCL,2013-07-30,False,1,986776.0,True,0.892919335967957,2.245675761141303,21.469844112495252
SINGLE,RCL,2014-05-14,False,1,248161.37,False,-0.04931154374095659,10.054347399356196,24.779291627191295
SINGLE,RCL,2018-12-14,False,1,1995840.0,True,-4.047498036017391,-0.791336116586967,5.8065140980755015
SINGLE,RCL,2019-03-07,False,1,50190.0,False,-4.17972782526379,3.4058635326203133,-17.935915706604177
SINGLE,RCL,2020-05-28,True,1,972600.0,False,-11.689378888401365,-0.9231156489811241,0.27727950181252936
SINGLE,RCL,2021-03-30,False,1,48208.0,False,-5.203566776188042,-6.659066496881177,-9.030711102914935
SINGLE,RCL,2022-06-13,True,1,149638.05,False,-19.143235173948586,-1.0408453477069255,29.907021229573633
SINGLE,RCL,2023-08-15,False,1,103700.0,False,-4.9966502126460535,-1.842044611447812,7.933554733402673
SINGLE,RCL,2024-08-07,False,1,749000.0,True,2.409131350660875,31.44727494977426,69.74884714957318
CLUSTER,RDN,2013-11-20,False,3,190570.0,True,3.910044555861749,4.10210944492167,-0.5976422624550661
SINGLE,RDN,2010-05-18,True,1,49996.200000000004,True,1.730837313089026,-21.230850934680966,-12.015629439651685
CLUSTER,RDW,2025-11-17,True,3,405010.636,True,13.914322182927547,32.23464450697832,53.67237975233547
SINGLE,RDW,2025-08-13,True,1,29120.0,False,-19.522981826505003,-59.951438446088446,-8.909519126155862
SINGLE,REGN,2016-06-17,True,1,23552833.22,False,3.4487124989328093,4.3199937416973295,-18.993943360647645
SINGLE,REGN,2017-01-17,False,1,32274735.72,False,-0.8527940415520625,-2.5317435090941034,28.566223653630537
SINGLE,REGN,2017-06-07,False,1,65055478.730000004,False,2.9136449011654175,1.8030128310416487,-32.915976562247636
CLUSTER,REXR,2026-03-02,False,3,486803.8,True,-6.05357268984369,0.9077407712872647,-1.3354268172572041
CLUSTER,REZI,2018-12-11,False,3,466281.36,True,-1.7795443696666517,-16.86313362432646,-17.674443094021548
SINGLE,RF,2015-01-28,False,1,594860.0,True,2.8597591073079816,1.5474489397875733,14.431210254710697
SINGLE,RF,2020-05-13,True,1,149850.00000000003,False,16.003095466564304,0.14055611857977723,28.064640353157234
SINGLE,RF,2023-05-22,False,1,200118.28000000003,False,-2.068761554323731,7.257997722058277,-10.065858262040548
SINGLE,RF,2024-04-25,False,1,968500.0,False,-5.42581049782426,10.748381987478277,14.520947934877343
SINGLE,RF,2025-08-15,False,1,101920.0,False,4.1773298517051884,-2.472545513209161,13.00336881805577
SINGLE,RGA,2018-05-02,False,1,44745.0,False,-2.4358915805442716,-15.432467927019344,-15.395768479315377
SINGLE,RGA,2018-08-01,False,1,140190.0,False,-1.9224248921764127,-3.3980722942986903,8.448692774128116
SINGLE,RGA,2023-12-18,False,1,73383.2,False,1.9134184886063565,6.20771752436315,16.086665079170597
CLUSTER,RGEN,2024-06-17,True,3,600476.1,True,2.5832993091846457,15.745810024876624,0.014304845872633365
SINGLE,RGEN,2022-12-16,True,1,109387.5,False,5.512428723587511,2.7313950646054947,-14.191229435661711
SINGLE,RGEN,2023-05-09,True,1,238260.0,False,-4.591852118227559,-17.031432381346168,-30.192236569988125
SINGLE,RGEN,2025-03-19,False,1,37672.5,False,2.6115821753681363,-17.87029309644737,-37.563398569525816
SINGLE,RGEN,2025-08-13,True,1,201834.0,False,-13.374094509708911,3.2705279928902833,-13.100626498214256
SINGLE,RH,2014-09-23,False,1,1995322.68,True,3.777153809127581,32.67847042341644,19.68272664309063
SINGLE,RH,2015-06-26,False,1,1999888.3,False,9.552737832141382,11.935094487984532,-4.946191481709453
SINGLE,RH,2017-12-14,False,1,1000027.0,True,-10.549649067453046,-25.62324208249177,5.279878773642599
SINGLE,RH,2018-09-14,False,1,999930.1799999999,True,4.034636807247471,12.220680769906053,0.2792895994119817
SINGLE,RH,2024-06-28,True,1,9999994.27,True,20.076828390760994,37.091195169098896,47.77070249557573
SINGLE,RHP,2025-06-10,False,1,809863.52,True,1.0494981119339624,-5.057916431619987,-11.823621045191924
SINGLE,RHP,2025-11-11,False,1,828794.88,True,-1.2929021776183751,-2.3590009499294595,14.527086203926821
CLUSTER,RIG,2024-03-01,True,3,14670000.0,False,27.120831120978643,26.529559413427002,3.3127426750593614
CLUSTER,RIG,2024-08-06,True,3,31380000.0,False,-24.140091567893432,-40.704730910116005,-57.88137701044713
SINGLE,RIG,2011-08-24,True,1,50480.0,False,6.723130496901319,-8.19365576022109,-21.692832449352103
SINGLE,RIG,2014-12-03,True,1,200018.0,True,-6.508784491422221,-16.89651270004745,-6.292552028894617
SINGLE,RIG,2015-09-04,True,1,20250.0,False,13.60939289730717,11.094204681727016,-9.015379909567606
SINGLE,RIG,2018-08-20,False,1,106199.99999999999,False,4.7775498091198365,-1.718748501846683,-17.1078433794576
SINGLE,RIG,2018-12-13,True,1,63120.0,False,1.8690505346321893,-2.1984733403301693,-35.42191133366642
SINGLE,RIOT,2025-03-21,True,1,64892.16,False,-5.228395460043988,-1.7079180871052557,35.56627794976053
SINGLE,RIVN,2026-03-06,True,1,21178.300000000003,False,-0.03407843022683399,-0.3059132314265156,-7.677679917195292
SINGLE,RJF,2018-10-31,False,1,110625.0,True,-1.6213019106088469,5.653612173891197,8.0501057182384
SINGLE,RJF,2024-02-14,False,1,98711.7,False,-1.3005395033761626,2.1653873309284037,-9.846453747407324
SINGLE,RL,2010-02-05,False,1,154698.0,False,-0.41570612723236167,4.771721897543069,-3.6145764184336597
SINGLE,RL,2015-11-10,False,1,35437.85,False,-8.648180241818327,-21.339300344428302,-28.666121233541237
SINGLE,RL,2018-08-13,False,1,249961.8,False,-5.974727564946744,-1.3158122761977946,-2.6587451820204793
SINGLE,RL,2020-11-04,True,1,250742.7,False,16.425662128323637,12.620522579973724,37.40489717996079
SINGLE,RL,2021-08-20,False,1,990360.0,False,-3.706868985728811,-0.05179084834476022,5.027208428652984
SINGLE,RMD,2016-08-18,False,1,171926.31,False,-4.9413028286698655,-12.730361169221881,-5.39919592018316
CLUSTER,RNR,2021-11-02,False,5,4359714.7,True,7.605714376537519,9.386560174717323,5.293544542151734
SINGLE,RNR,2022-08-12,False,1,979650.0,False,7.789438375817021,40.694444809861764,48.459229478023204
SINGLE,RNR,2023-05-30,False,1,2499840.0,True,-12.450875398652837,-11.96610741315773,1.1000996110830732
SINGLE,ROIV,2025-09-19,False,1,49957.05,True,14.569794147210445,41.51018141638423,84.26263133002824
SINGLE,ROK,2014-08-04,False,1,110850.0,False,0.6967524119663269,-4.020933090385335,-11.853414882087982
SINGLE,ROK,2017-12-05,False,1,297370.5,False,-0.3551256654154251,-8.745739122843958,-11.67216372440079
SINGLE,ROK,2021-05-05,False,1,131055.0,True,2.5854653177044558,12.130286975986436,13.166250208737285
SINGLE,ROK,2022-05-06,True,1,243733.80000000002,False,-1.150299074918365,18.466805134466586,21.69761720602284
SINGLE,ROK,2024-02-13,False,1,992774.9999999999,True,-4.204835389708036,-9.43881854609656,-13.23127130996441
SINGLE,ROK,2024-11-13,False,1,2000903.3499999999,True,6.150927334797891,7.29554101233013,10.58266162348598
SINGLE,ROKU,2024-03-14,True,1,511680.0,False,-7.956111235615024,-14.159144432140382,6.380961444231571
SINGLE,ROL,2023-09-14,False,1,200160.0,False,0.769057896676745,10.832451465946786,12.189118432284243
SINGLE,ROP,2018-03-14,False,1,141295.0,False,0.50692643928878,-0.37427392148523664,1.1942075206611165
SINGLE,ROP,2018-05-24,False,1,139000.0,False,-3.3715267102089994,1.6553020386201531,1.5542772905776285
SINGLE,ROP,2019-03-18,False,1,163485.0,False,3.3440130572412263,7.019091360357747,5.9177223713605605
SINGLE,ROP,2021-06-14,False,1,906500.0,False,3.5361357859617915,-0.22368340347579796,-2.872242835073011
SINGLE,ROP,2022-11-08,False,1,390000.0,False,0.8748447132753476,-0.8751818455124116,8.48787243447264
SINGLE,ROP,2023-02-16,False,1,424950.0,False,6.059912069568669,9.67179513305087,15.271734148646425
SINGLE,ROP,2026-02-09,True,1,501844.0,False,5.096108510081482,-1.8361295445938748,2.592205886993188
SINGLE,RPRX,2021-03-01,False,1,1203531.0,False,-11.11738499512284,-23.658638333047126,-26.197377283921362
SINGLE,RPRX,2022-02-28,False,1,1218425.0,False,-7.183053506337094,5.46715724303216,11.986742611840866
CLUSTER,RRC,2017-08-11,True,3,449799.99999999994,False,-9.582574969493745,-3.388492801474202,-38.20987499598742
SINGLE,RRC,2011-08-11,False,1,188275.0,False,7.79805958064223,15.70537683572671,-14.93543117369033
SINGLE,RRC,2016-09-28,False,1,37000.0,False,-5.82715239873518,-17.98488888439894,-41.01102843798938
SINGLE,RRC,2017-03-21,True,1,109820.0,False,0.9832794843649462,-10.059007556119177,-44.87227026125805
SINGLE,RRC,2018-01-31,True,1,500480.0,False,-0.852310796159601,-2.16885355664279,0.7396857996572237
SINGLE,RRC,2024-05-07,False,1,51975.0,False,-1.634733561327117,-22.36467290490662,-24.347721685144023
SINGLE,RRC,2024-10-29,False,1,40111.5,False,11.179973097749563,17.151425036557754,19.486043312073303
SINGLE,RRX,2023-11-09,True,1,201540.0,False,-2.1769295453879316,7.253227157797024,25.659054475186114
CLUSTER,RSG,2011-08-25,False,3,103357489.63,True,-4.513274430377723,-15.879054463852363,-17.263241362239913
CLUSTER,RSG,2014-10-02,False,3,212188563.96,False,0.95382959551007,-3.235047656931795,-3.9553971380313238
SINGLE,RSG,2015-05-12,False,1,54071610.1,False,0.2025556111642084,6.858855185813865,10.86291556627083
SINGLE,RSG,2018-11-02,False,1,108524.99999999999,False,3.4585386152920057,4.749982896513963,4.125395123640379
SINGLE,RSG,2025-08-22,False,1,1000246.78,False,-2.422750614492683,-8.098082077946746,-10.30445188510334
SINGLE,RSG,2025-12-12,False,1,100121.88,False,-2.9037907275717565,2.8713302386168746,-7.106463376582322
CLUSTER,RTX,2020-11-02,True,5,4594867.85,True,18.260243999461014,9.145176381643855,21.744992862799943
SINGLE,RTX,2020-08-05,True,1,23015.85,False,-0.7310834890459068,-10.621799092683101,-2.2900725525869046
SINGLE,RTX,2022-04-28,False,1,19800.0,False,0.951063895426044,-0.893823845309246,1.865071068243699
SINGLE,RTX,2025-04-24,False,1,23580.0,False,7.588013213461185,17.819297335783755,25.30083868633119
SINGLE,RUN,2022-02-28,True,1,17816.76,False,17.458579362405477,18.50556626918314,44.163609702834506
SINGLE,RUN,2024-03-19,True,1,97300.0,False,16.17047268832762,28.498419788503575,76.59803775923862
SINGLE,RUN,2025-03-04,True,1,1020000.0,False,3.3371917726326537,-14.19648401605088,89.9513497197461
SINGLE,RUN,2025-05-14,True,1,543500.0,False,-49.822933827373376,-40.355391081099484,-31.888994140832935
SINGLE,RUN,2026-03-05,True,1,149000.0,False,16.30482723072656,-1.5427516038107427,-46.351982255210345
SINGLE,RVMD,2024-12-10,False,1,59999962.0,False,-8.341207635004032,-0.13526422403695193,-11.322350069466946
SINGLE,RYAN,2024-11-08,False,1,10386.0,False,-3.96348831862456,-3.362129389871186,5.843954023454325
SINGLE,RYAN,2025-05-14,False,1,21111.0,False,-3.67602247168789,-16.219211804755393,-27.592639028931842
SINGLE,RYAN,2025-09-16,True,1,14340706.56,True,8.576609662417603,-3.608256976676839,-32.4175506799012
SINGLE,RYAN,2026-02-25,True,1,1033974.65,False,-7.087506239363708,-14.54390808510707,-2.5316677977123696
SINGLE,S,2024-04-08,False,1,223600.0,False,-3.888757570599725,-12.312558175773155,-0.7148064105490359
SINGLE,S,2025-12-19,True,1,595600.0,False,-10.201156747329511,3.314621669327553,-5.869524047229704
SINGLE,SAIA,2024-05-07,True,1,203500.0,False,7.570399406775721,4.605247028062177,6.193099654855464
SINGLE,SAIA,2024-08-06,True,1,149961.74,False,0.8850260343637304,6.468671886292665,-10.281326055140692
SINGLE,SAIA,2025-12-02,True,1,117147.20000000001,False,2.5458689368069276,20.594014853954143,32.30012452546946
CLUSTER,SAIC,2024-12-23,False,3,77683.5,False,-6.401053301826791,-0.9105131904164274,-6.256529807009787
CLUSTER,SAIC,2025-03-28,False,5,389807.05,True,9.575308172960357,-15.933470996292414,-36.68874459432094
CLUSTER,SAIC,2025-12-18,False,3,311171.0,True,5.532807947107827,-0.03607761697234979,4.428543635472915
SINGLE,SAIC,2020-07-14,False,1,101210.0,True,14.568511509484953,4.054577797498604,8.081908457875699
SINGLE,SANM,2026-02-04,False,1,99722.0,False,-11.777078464642848,27.346808459839586,10.432168410986236
SINGLE,SARO,2026-03-18,False,1,983587.63,False,-10.728766732074643,-13.59033716924823,-24.059763133016702
SINGLE,SBAC,2011-08-10,False,1,16650.0,False,6.509571241132242,6.781192141551253,16.75017343723933
SINGLE,SBAC,2014-12-17,False,1,54915.0,False,-2.8836485778552783,2.228291040477311,-1.1494021444954319
SINGLE,SBAC,2016-06-20,False,1,100160.0,False,6.691992725316647,5.147093156551866,-9.81274016641628
SINGLE,SBAC,2016-09-20,False,1,54570.0,False,2.0637204408742194,-12.82316071837079,-5.380889134012294
SINGLE,SBAC,2018-03-15,False,1,83645.0,False,-0.6827115181998447,-10.135870323231822,-13.286648281045569
SINGLE,SBUX,2011-02-02,False,1,40262.5,False,-0.010830871543529241,6.952025135300659,23.832688212400345
SINGLE,SBUX,2011-08-16,False,1,352600.0,False,-0.8548139222502331,6.08499474861192,9.647510843272062
SINGLE,SBUX,2012-02-02,False,1,476800.0,False,0.7725371658823565,15.038460670971585,1.9006162870898384
SINGLE,SBUX,2013-05-06,False,1,199617.0,False,1.5670607509678425,10.045491392431664,18.505153261969436
SINGLE,SBUX,2013-08-22,False,1,9995053.799999999,False,2.3205918777237877,3.3308129046066224,-7.161480996436321
SINGLE,SBUX,2013-12-18,False,1,535010.0,False,-5.320241513246623,-7.437483531289511,-11.144045493509003
SINGLE,SBUX,2017-08-09,False,1,995400.0,False,-0.5741792858778634,-3.3748719008377,-8.424607276647496
SINGLE,SBUX,2018-08-23,False,1,270200.0,True,6.500379740891487,32.911731966334415,35.740914521706344
SINGLE,SBUX,2024-09-18,False,1,34770.0,False,-5.290000206067383,-6.429324681520027,6.293472944555419
SINGLE,SBUX,2025-11-14,False,1,994500.0,False,-2.703806680606422,6.94616121607495,19.869247537603652
CLUSTER,SCHW,2023-03-15,True,5,4498682.5600000005,True,-19.059710652070308,-19.27570308766132,-20.068359448749863
SINGLE,SCHW,2010-11-15,False,1,40545.0,False,4.748534197541683,12.13775033459406,2.0799914192042905
SINGLE,SCHW,2011-12-01,True,1,16650.0,False,-2.3368073888013217,5.292312798246373,6.019268937810199
SINGLE,SCHW,2012-01-31,True,1,31528.8,False,13.267443532526812,18.913196547771022,11.969126825902901
SINGLE,SCHW,2012-06-05,False,1,340142.5772,False,1.4297158109475099,1.84289622186793,-2.953220895115125
SINGLE,SCHW,2015-02-12,False,1,74982.07,False,3.0230437983279517,2.716164826823241,19.11106792080808
SINGLE,SCHW,2015-04-29,False,1,90870.0,False,2.6926514464739837,14.077872846695119,-4.837422013108376
SINGLE,SCHW,2016-01-22,False,1,101760.0,False,-8.334028625203988,-3.214935963878032,-12.616809799875298
SINGLE,SCHW,2016-06-01,False,1,149989.0,False,-13.173208037575925,-5.254369431446207,12.184276077818026
SINGLE,SCHW,2017-05-01,False,1,49894.5,False,-1.9961053017823556,3.8348095067575265,0.13201873653495966
SINGLE,SCHW,2017-11-09,False,1,1973200.1,True,13.2137107156508,14.618490920920328,23.8441813166367
SINGLE,SCHW,2018-12-28,True,1,4837942.73,True,6.589817672390156,-12.258708442413715,-21.65906760644298
SINGLE,SCHW,2019-05-08,False,1,115250.0,False,0.0781941350334181,-10.332096926019291,-11.632504515209686
SINGLE,SCHW,2019-08-06,False,1,100374.6,False,-2.0206449972061127,-1.2033198644890613,5.466465092539945
SINGLE,SCHW,2020-07-23,True,1,99633.13999999998,False,-3.9385840788765933,4.34433277837958,40.532754186342515
SINGLE,SCHW,2021-02-05,False,1,196634.88,False,14.396797319002985,13.821320320715344,7.081672719480899
SINGLE,SCHW,2023-08-22,True,1,50438.149999999994,False,-0.2796343133236199,-0.6457983111186286,4.538771006709508
SINGLE,SCI,2020-05-18,False,1,69300.0,False,-0.3303804753803288,14.998846053597878,14.603647404892989
SINGLE,SCI,2022-08-10,False,1,322849.99999999994,False,-2.9214220893735163,9.266481217222424,8.330466448689865
SINGLE,SEDG,2023-08-14,True,1,157587.5,True,-14.974380793852665,-50.47855812775569,-73.27877347603079
SINGLE,SEDG,2024-03-05,True,1,474250.0,False,-0.09249704509166934,-24.281279116360867,-58.3327924351981
SINGLE,SEDG,2025-03-07,True,1,411000.0,False,4.543141359847175,-16.39793687230512,36.33391151053101
SINGLE,SEZL,2025-11-17,True,1,69977.5,False,36.719350015774026,11.298480402126726,37.8057241099999
CLUSTER,SFM,2018-12-03,False,3,2366855.0,True,8.335373851074085,-10.24852214498122,-16.440248840732238
SINGLE,SFM,2020-08-13,False,1,119750.0,False,-10.299841068565238,-23.384781995952313,-39.45852744410549
SINGLE,SFM,2022-05-10,False,1,100196.64,False,-7.011384333991606,12.74302791777828,13.717805897514094
SINGLE,SG,2025-05-29,True,1,251712.0,False,-8.944339353291847,-58.25426751284893,-97.24538774817563
CLUSTER,SGI,2012-02-29,False,3,79245.0,True,5.649521132682466,-28.901166192695488,-54.968869901503794
SINGLE,SGI,2012-12-10,True,1,27625.0,False,12.971824356391055,42.573081834624304,19.194428771552236
SINGLE,SGI,2025-12-05,False,1,2988828.8400000003,False,-5.109914562009042,-11.253270378450036,-33.59850905057665
SINGLE,SHW,2011-03-03,False,1,81520.0,False,2.8155822546126408,2.322623453825165,-1.6178313673290816
SINGLE,SHW,2016-11-01,False,1,123650.0,False,7.269563084675605,18.42555271959924,23.36307984585153
SINGLE,SHW,2018-11-01,False,1,253125.0,False,7.708140846516955,7.71081814812737,5.979804398444903
SINGLE,SHW,2019-05-24,False,1,216035.0,False,4.290031785139778,18.03477112511394,28.866257107096708
SINGLE,SHW,2023-01-31,False,1,500326.89999999997,True,-3.9763306469684343,2.9030825194372984,12.676068358501979
SINGLE,SHW,2023-10-26,False,1,504890.0,True,7.808044295179922,11.156459438534434,8.192272420079146
CLUSTER,SIG,2016-06-15,True,11,1143183.24,True,0.8740243983897926,-19.61462632400481,-9.51759592541544
SINGLE,SIG,2017-06-02,True,1,100131.9,False,12.618283643376627,13.297788942873042,-21.03771345942786
SINGLE,SIG,2018-04-18,True,1,349911.9,True,-6.000154904863244,32.36440047738848,40.17242603956052
SINGLE,SIG,2021-06-17,False,1,198666.0,False,-0.010995212499326001,-1.677083045924193,21.045237163255717
SINGLE,SIRI,2012-05-10,False,1,128705500.0,False,-9.015005760756786,3.102370627908074,25.091521317553234
SINGLE,SIRI,2025-08-05,True,1,106446791.12,False,5.587210897956423,-13.06266519031446,-27.861195485016523
SINGLE,SITM,2021-12-08,False,1,109211.99999999999,False,-6.2807452458672905,-15.215506619022726,5.994802419984204
CLUSTER,SJM,2018-12-31,False,3,3188740.0,True,0.7666942744906624,10.74028111129769,12.03648094830766
SINGLE,SJM,2014-02-24,False,1,48970.0,False,-3.7861563146051394,-2.947734988837505,-0.6122446981635496
SINGLE,SJM,2017-03-09,False,1,419610.0,False,-7.775928070660731,-10.808646869902182,-29.248392917907356
SINGLE,SJM,2017-06-29,False,1,30152.5,False,2.123459061974092,-13.219699741602827,-6.8968140125377975
SINGLE,SJM,2018-06-15,False,1,530450.0,False,2.781819011287512,1.1793879717002294,5.389346437907337
SINGLE,SJM,2019-08-30,False,1,103420.0,True,1.701542707348684,-8.464463657891798,-4.193011109470643
SINGLE,SJM,2023-12-14,False,1,125050.0,False,4.009243460025999,-7.931601824407327,-13.696135973216151
SINGLE,SJM,2024-03-01,False,1,109998.0,False,-2.054865803095839,-12.002351300452808,-4.0588675602454405
SINGLE,SJM,2025-03-13,False,1,100511.25,False,8.340404260298538,-6.077996145773133,-13.649845772740328
SINGLE,SJM,2025-06-13,False,1,100894.5,False,5.301093262022277,7.964094169762763,-4.591814113593948
SINGLE,SJM,2026-03-04,False,1,99800.8,False,-12.287432705810952,-10.837654819586536,4.041750278518372
CLUSTER,SLB,2011-11-11,False,3,1217270.0,True,-2.1194267181667454,-6.494413227732009,-15.482537165651266
CLUSTER,SLB,2018-03-29,False,3,1163650.0000000002,True,5.766601731915523,-0.8527026549023016,-12.986956962294045
SINGLE,SLB,2010-03-02,False,1,200475.0,False,-5.053463981684755,-3.791284052293419,-7.850781389345753
SINGLE,SLB,2011-08-12,False,1,201419.99999999997,False,-5.191392326069357,-11.551824169335067,-16.021835978503788
SINGLE,SLB,2012-06-28,True,1,299150.0,False,12.076888691853856,8.934403175250708,1.9367311495734665
SINGLE,SLB,2014-10-29,False,1,300917.5,False,-9.096157641853537,-13.510588752661263,-12.089467030407869
SINGLE,SLB,2016-06-01,False,1,115604.99999999999,False,7.307539334645303,2.7773074741584276,-3.882655553144529
SINGLE,SLB,2018-09-10,False,1,482480.0,False,5.624192215462615,-19.921457671990893,-22.399245918466608
SINGLE,SLB,2022-01-24,False,1,44636.79,True,10.647721640342384,18.040621242647852,10.522995801415291
SINGLE,SLG,2018-01-31,False,1,198576.0,True,1.2935622435445193,2.962745346815661,1.3526560610404659
SINGLE,SLG,2021-03-02,False,1,489888.2299999999,True,8.135826562587326,12.643404992229843,4.558279933329768
SINGLE,SLM,2014-02-19,False,1,79680.65,False,4.000818946313936,4.476722661270242,1.607382848092917
SINGLE,SLM,2014-06-02,False,1,100140.45,True,-8.069288768767928,-4.21936498773474,7.354545066653061
SINGLE,SLM,2021-02-22,False,1,105210.0,False,11.08553612282191,23.08246975798515,13.672464559372528
SINGLE,SLM,2021-04-30,False,1,28500.0,False,0.4605137238749406,-5.894911292346318,-15.950659371802688
SINGLE,SLM,2025-02-14,False,1,289000.0,False,-2.2615390858778452,10.869880476142152,3.429505838003891
CLUSTER,SM,2014-02-26,False,3,395895.0,True,-0.756224837083785,9.282979949948842,-1.2492829514750916
CLUSTER,SM,2014-11-24,True,3,565310.0,False,-15.272513073527147,-9.178596366366895,0.948902557356446
CLUSTER,SM,2017-03-01,True,4,655482.0,True,-5.705569873417505,-20.674217232189257,-45.66961655917073
CLUSTER,SM,2025-03-06,True,3,418775.0,True,3.165813230103989,-18.30174518303804,-16.955653564467468
SINGLE,SM,2011-08-10,False,1,1152200.0,False,-2.2457239916961367,4.02899350622719,-21.702381991769695
SINGLE,SM,2012-06-04,True,1,533660.0,False,-12.97698004669595,-17.978491867572444,-15.68547681581354
SINGLE,SM,2015-12-10,True,1,230400.0,False,-17.74247758833272,-19.3324716417929,17.192367138207842
SINGLE,SM,2025-05-09,True,1,21320.0,True,-0.12788178465226352,-2.3341190617661987,-44.41401846884645
SINGLE,SMCI,2023-02-08,False,1,256440.0,False,26.960339302228356,68.79941080201782,242.78398337653823
SINGLE,SMCI,2023-08-14,False,1,1062280.0,False,4.281700886663174,9.122329094898141,140.43746992836344
SINGLE,SMCI,2024-02-06,False,1,1136000.0,False,30.61535543929795,-12.415180987241282,-42.38417708616727
SINGLE,SMG,2021-11-11,True,1,1029108.1699999999,False,-11.162456810325432,-19.426737794759745,-26.699550579875243
SINGLE,SMG,2026-02-26,False,1,49507.92,True,-4.505607956344932,-14.169905578026604,-18.81035436347057
CLUSTER,SMMT,2025-10-24,True,3,10999948.98,True,8.900718952382238,-12.241009281606848,23.115798727601828
SINGLE,SMTC,2024-04-09,False,1,33230.0,True,8.421678744191562,-9.72127128021549,32.903388897405826
SINGLE,SNA,2016-02-19,False,1,217320.0,False,-3.4822759904215115,1.7583668125370515,-11.174618370926272
SINGLE,SNA,2017-08-07,False,1,40434.149999999994,False,-5.957359589358125,-3.619497380881632,-7.183352152122648
SINGLE,SNOW,2021-05-11,False,1,25000020.919999998,False,14.003007091565307,30.49745324417462,59.31181901106865
