t,date,hold,mex,mabs,f63,f126,true,pos252,commod,spy_up,open
XLB,2024-08-02,7,-2.814639679772457,-1.099503970008231,-2.850477724016476,-13.692185347286145,False,0.41296202884642935,False,True,False
XLB,2026-01-07,48,7.938238934835473,3.856040072101563,12.315086071688297,-0.14838098263207922,False,0.44060383454683677,False,True,False
XLRE,2017-04-11,10,-2.601357815151062,-1.180482159764995,-4.634788045681216,-6.787921853866097,False,0.23153525574931708,False,True,False
XLRE,2018-03-29,14,-4.079591480280309,-1.898324417853725,2.4790114612118774,-5.840721934276094,True,0.3629756348567622,False,True,False
XLRE,2018-07-06,8,-4.451594273330484,-2.403858256563085,-9.186555249809658,1.9170429295049973,True,0.5146288653357225,False,True,False
XLRE,2018-10-31,41,2.51553703096552,-4.501071588232497,7.126532238207162,5.4754526195395,True,0.6277755418668957,False,False,False
XLRE,2019-02-11,6,-2.4458859003475997,0.43266560022394707,0.509125234891572,4.956711843799244,False,0.9627702842543091,False,False,False
XLRE,2019-05-20,26,-1.1616526777585623,1.6320471574438722,5.617295972475511,-2.343511134934584,False,0.9570385848937749,False,True,False
XLRE,2019-08-13,20,-1.6699578393587489,0.9620540617115259,-6.814761720281015,-7.557058517441262,False,1.0,False,True,False
XLRE,2020-02-24,17,-3.7336405352407676,-29.296579879740026,-12.535788335201413,-18.27542366642183,False,0.47934268488443277,False,True,False
XLRE,2020-06-15,3,-2.318407894729635,-0.7779591366451788,-8.74096244746967,-18.136130292490126,False,0.315809352560751,False,True,False
XLRE,2020-10-05,5,-2.3913842873066304,1.3376996334749203,-12.029658451400405,-7.513737218558969,False,0.21248512974743433,False,True,False
XLRE,2021-02-11,2,-1.5012565723583782,-1.0942803465802342,4.01400872870743,8.302579228408025,True,0.16399331124597144,False,True,False
XLRE,2021-03-31,65,4.1844913396229755,13.97658555892265,4.623325289324831,5.439251886889274,True,0.255864060821797,False,True,False
XLRE,2021-06-07,19,-3.0018386225832305,0.06525907641456996,1.3703312579809834,-0.5149320580864147,True,0.5894914698821254,False,True,False
XLRE,2021-12-21,14,-2.8162859235181914,-1.371529915252645,-2.3814011436599003,1.4228062926732732,False,1.0,False,True,False
XLRE,2022-03-18,2,-1.5898730802213712,-0.4493247138947276,0.5579562330407462,-1.6978280456530714,False,0.7974098592617187,False,False,False
XLRE,2022-04-20,10,-4.623108093604056,-8.142267116808434,-6.50910227601964,-14.005534700906185,False,0.9872758234923426,False,False,False
XLRE,2022-11-22,1,-0.4743395339728673,0.15580739421019452,0.5625268245209925,-11.223518052010418,False,0.23783506244475783,False,False,False
XLRE,2023-12-04,29,-1.8195249263617264,2.0156515973988487,-7.093713831563631,-16.18978037260983,False,0.2600304184405702,False,True,False
XLRE,2024-07-19,53,5.15700140346278,8.904177657237966,4.043419430430695,-5.454420700819873,False,0.28570128992014343,False,True,False
XLRE,2024-09-17,12,-3.1149456645113704,-1.9620376621314217,-12.742501677149221,-6.25953624580008,False,0.7429396516535901,False,True,False
XLRE,2025-02-26,30,-0.0528717345659957,-7.498898339802073,-1.6966943871297047,-8.97944329259268,False,0.3453173554581581,False,True,False
XLRE,2026-02-11,28,0.11481619410370625,-5.231759618582188,-3.580728876397088,-5.955191629655432,False,0.21119610528222674,False,True,False
XLRE,2026-07-06,2,0.4665678149475938,-0.31609705747229766,,,False,0.3392738836555273,False,True,False
XLU,2007-02-14,66,6.515752078648385,11.690556443717304,6.981091638890424,2.3345159096987533,False,0.8952005094296822,False,True,False
XLU,2007-11-05,54,1.333885185328909,-8.225280753351761,4.821072331269349,1.3959911438451988,False,0.7955031193998717,False,True,False
XLU,2008-04-24,2,-1.5936614662798831,-0.6465880775510469,4.187091392362241,3.420966505569467,False,0.6663888241154015,False,False,False
XLU,2008-06-12,28,-1.9333870696071398,-6.127442716796216,-5.656707459125132,4.156464087813061,False,0.9286715867201989,False,False,False
XLU,2008-12-01,12,-9.356737940397842,1.4580189811830957,-2.0367254201629437,-18.081361866550395,False,0.6728926341838217,False,False,False
XLU,2009-01-20,30,-4.908466912634923,-15.880277696018652,-15.263087782928665,-17.487810854246334,False,0.7534648733869498,False,False,False
XLU,2009-06-18,27,-2.406700987590904,4.341269147207916,-9.494290375550051,-7.251459468196475,False,0.26535805299590715,False,True,False
XLU,2009-12-14,14,-4.920821429530065,-2.800761409993957,-9.020561100117897,-4.757290824392346,False,0.2563042688372871,False,True,False
XLU,2010-08-25,12,-3.63112844121376,2.7687316853495014,-10.789027674186435,-19.738124930217605,False,1.0,False,False,False
XLU,2011-05-12,36,0.31199828656535145,-0.137054875866216,7.265256945032861,11.62634696929854,True,0.2897979953196299,False,True,False
XLU,2011-08-18,38,-1.6572122808491185,4.337640279593913,-1.728524665942266,-10.637484607194093,False,0.7949814614078768,False,False,False
XLU,2012-05-11,56,3.7203373984872723,5.706122812133918,1.0585361392560166,-5.438526019171441,False,0.3721685105943293,False,True,False
XLU,2013-04-16,14,-2.552445169514983,0.2237352491578415,-8.895427006636837,-13.58777548121115,False,0.4899673745375221,False,True,False
XLU,2014-02-03,22,-5.259640993368153,2.7842109895907186,2.8059342841060486,-4.361815775801126,True,0.28826794567217495,False,True,False
XLU,2014-04-07,24,-1.7967931547242744,1.1596819702130334,-2.211670493163198,-2.9013453760117214,True,0.35918481758509896,False,True,False
XLU,2014-10-13,24,-4.200657785823703,4.779677196420207,3.077482224243755,-7.785570170531675,False,0.8375942805128075,False,True,False
XLU,2014-12-26,28,-2.712372136274388,-4.098852663864594,-8.141109410136094,-12.390417279991228,False,1.0,False,True,False
XLU,2015-08-13,19,-2.6823871936068833,-8.821553823142702,-3.8638784520367175,12.289687175216724,False,0.4128311205219167,False,True,False
XLU,2015-10-01,16,-3.7740513806317377,4.23096657434503,-4.527247806894352,9.476327587174227,False,0.6450962197478807,False,False,False
XLU,2016-01-05,53,10.034125223968292,12.147286851552618,9.54568981174111,18.509317276179637,False,0.4185323058645719,False,False,False
XLU,2016-06-20,17,-1.0201428155917291,2.9587049207216776,-3.56252391097025,-11.57254825131131,False,0.907574883044569,False,True,False
XLU,2017-03-22,26,-1.9305214340768484,-0.3085459677811264,0.06507477162243092,-2.6431968670961314,False,0.28270313974006905,False,True,False
XLU,2017-08-24,13,-3.133325093781447,-0.600434690849061,-4.707323693122434,-22.15468698242624,False,0.6387762058650652,False,True,False
XLU,2018-03-28,28,-3.325636950847144,-0.5969106125399803,0.057284406954094536,-8.543945531676588,False,0.3519805392390013,False,True,False
XLU,2018-07-03,15,-5.2776535038846495,-0.43825828769017416,-5.868755609921683,9.740780587555998,True,0.38624651314837166,False,True,False
XLU,2018-10-19,52,4.236538259736333,-3.1425227695178415,3.4805359385702728,0.6839882181513657,False,0.4883060718706413,False,True,False
XLU,2019-05-23,24,-3.896414553630234,-0.07644655688532342,0.4065176007129523,-4.056075302525053,False,0.7081598571617373,False,True,False
XLU,2019-08-22,37,-0.031421984192747665,2.6707873430966256,-4.295481033115722,2.269999150146562,False,0.7868900537451359,False,True,False
XLU,2019-10-09,4,-4.045070747956259,-1.432380369231212,-11.917195455463858,-0.1450211426840209,False,1.0,False,True,False
XLU,2020-01-28,37,-0.5637399709878643,-30.15920151867504,-0.6695485475321394,-9.347647678868265,False,0.6210536672180608,False,True,False
XLU,2020-10-02,32,-0.17866276568265782,7.8431444421013685,-9.38036185015816,-13.723041803618719,False,0.19962624932802164,False,True,False
XLU,2021-03-26,5,-0.7149314402574936,1.906404193369693,-6.501262802112473,-8.619801588722954,False,0.15272227749433803,False,True,False
XLU,2021-08-20,17,-3.7650603472069832,-2.7455908039580867,-9.866883085867906,-2.43800091740628,False,0.2190705556206786,False,True,False
XLU,2021-12-15,39,-0.3433168411781873,-4.529768804310019,7.729285584126632,15.514025053139713,True,0.3349317121104083,False,True,False
XLU,2022-03-04,71,6.801694720001006,-5.1824579951111005,10.291477359062107,15.348568180577793,True,0.8622647244907443,False,False,False
XLU,2022-08-19,28,0.2602542955465803,-13.44603968807242,-6.417119496608247,-7.579315719065393,False,0.861226341356933,False,False,False
XLU,2022-12-14,22,-1.9019493072313542,-3.43231498753106,-5.441149010991708,-17.196318879586293,False,0.7132799532712121,False,True,False
XLU,2023-11-03,3,-2.302468835367699,-1.713549237779144,-15.491762225229678,-5.409385795228405,False,0.20948943947586127,False,True,False
XLU,2024-04-03,46,4.623836430998973,7.434741136230794,-0.5502391568363185,16.799085777682322,True,0.1324557442554628,False,True,False
XLU,2024-07-31,49,3.888569628872207,8.990210188541848,3.7093293331464494,-1.3547451189942494,False,0.5288140621247005,False,True,False
XLU,2025-01-22,1,-0.07339912087553913,0.47240678891324883,12.167983805079896,3.913206876998876,False,0.5988143269346721,False,True,False
XLU,2025-02-28,50,2.984351001501784,1.3962306540715952,4.649936555747702,-1.2723898474336748,False,0.6196031792296214,False,True,False
XLU,2025-08-04,8,-3.843819692820716,-1.6605659174591003,-5.63706956375456,-9.421270323941734,False,0.5761974816356402,False,True,False
XLU,2025-10-08,14,-2.810375628812234,-0.7379040840507001,-9.557255871807058,3.4214603510814845,False,0.4538661532965762,False,True,False
XLU,2026-02-12,40,2.2520906740794766,3.2360927261515293,-10.199555939966242,-15.32348010190393,True,0.3016836833094071,False,True,False
XLU,2026-06-29,1,-2.2562991738944937,-1.4776190752102902,,,False,0.42901605570335066,False,True,False
SMH,2007-03-14,6,-2.9744166123439886,0.2334227659621213,-1.2283075574012203,2.6106637671890587,False,0.2564181870144233,False,True,False
SMH,2007-04-26,16,-2.9707695057883843,-0.9861460157972068,3.061607751398243,-10.323727093410195,False,0.3088177947546909,False,True,False
SMH,2007-06-25,37,0.29655366369493175,-4.862599699121873,-0.32104329922930663,-12.335185717299236,False,0.5820944717760116,False,True,False
SMH,2008-03-19,13,-2.895160801075436,2.612351355620479,4.76416752261386,-5.001532842705936,False,0.3187176392036687,False,False,False
SMH,2008-05-08,37,-0.14565210558165065,-7.430725063080724,0.6863302608208888,-7.621563836314915,False,0.365311336018215,False,False,False
SMH,2009-01-05,4,-0.10798615536323775,-4.157562207167964,16.484141238740733,18.163678648159387,True,0.22089713852491571,False,False,False
SMH,2009-06-10,2,-2.40212761254206,-1.6818270828394377,8.268525622017497,5.084720572929546,False,0.8151760491052358,False,True,False
SMH,2009-12-04,28,-3.6574745456024127,-0.7371857257476355,-4.879262109214166,-0.42494696412138655,False,0.7910903622311117,False,True,False
SMH,2010-04-15,21,-3.751128264704351,-9.852221036575692,1.4899793977912412,-5.366312251129268,False,0.7590779874966236,False,True,False
SMH,2010-06-16,30,-2.0966066353068635,-3.1195349760352764,-9.612702583295684,1.7495999201644796,False,0.8204450846148218,False,True,False
SMH,2010-10-01,64,6.534654103528603,17.971845686099485,7.097446697553411,5.693203725114571,True,0.4381197119851568,False,True,False
SMH,2011-02-03,23,-3.6714873994979413,-2.4403879242622883,0.6271867532639197,-8.33545925539536,False,1.0,False,True,False
SMH,2011-05-05,16,-2.811371920203354,-2.886214418100297,-8.62380095611236,-9.053136320319455,False,0.8457213412712861,False,True,False
SMH,2011-09-28,4,-5.808665218725794,-8.240469915620729,-6.840719243306892,-2.870801706281334,False,0.4966338002955445,False,False,False
SMH,2012-01-19,29,-1.5687829611630066,3.200731611154395,-1.6015079298710377,-11.906118260629306,False,0.3072274661661514,False,True,False
SMH,2012-08-10,11,-3.446860582756117,-2.9498624753587332,-6.103463501432927,-2.475015716268336,False,0.4162791051501911,False,True,False
SMH,2013-05-02,36,-1.6460297346745478,-2.80972623563408,-2.925851534888868,-1.7913965163043777,True,0.5865871295147616,False,True,False
SMH,2013-09-25,20,-3.8422646387428094,-0.570847563871546,-3.253547398400247,1.962512941945338,True,0.9449417861617982,False,True,False
SMH,2014-06-16,28,-2.2123221575395924,0.040773996670329105,0.5604772282570725,6.119261485281902,False,1.0,False,True,False
SMH,2014-11-11,1,-0.10451553849114559,-0.2122543079548289,6.551254701452591,6.260505791659798,False,0.8076286434223382,False,True,False
SMH,2015-05-29,20,-6.378860913116446,-6.5206543408486635,-12.342668054439699,-8.481267719937769,False,1.0,False,True,False
SMH,2015-09-16,36,-0.1308771915007778,5.3954097746453655,3.7840732705737734,4.474893319305129,True,0.4496531137429421,False,False,False
SMH,2015-10-22,10,-4.886828214621975,-2.5045134076343234,-3.3394793718968474,-3.4667726882707472,True,0.610368716526859,False,False,False
SMH,2016-03-11,25,-1.751287978020799,1.9768835403816354,1.6045252378127817,12.66738513886645,True,0.6244175363700081,False,False,False
SMH,2016-06-01,114,12.860933219467263,17.083840273790727,11.678214813545495,18.593107445799074,True,0.846552418247381,False,True,False
SMH,2016-07-27,75,4.086747081050102,4.777565875888179,8.010505061548246,11.175083263369201,True,1.0,False,True,False
SMH,2016-10-07,24,-4.795560286199008,-3.9212882936359827,-0.564807363925568,2.98332880898573,True,1.0,False,True,False
SMH,2017-05-15,30,-1.9569429990413778,-1.0385633809884998,0.5796323606134024,14.3259374263774,False,1.0,False,True,False
SMH,2017-09-19,50,2.495188115976088,7.591772576361078,1.2306753958426064,11.936047578531461,False,1.0,False,True,False
SMH,2018-03-06,21,-4.022745926684557,-6.286031082843491,0.255810223919517,-6.705757816225333,False,0.9113681435857914,False,True,False
SMH,2018-05-23,21,-1.274087706197935,-0.3179857881931647,-6.774078317189214,-12.708592354546266,False,0.7719484946095182,False,True,False
SMH,2019-01-28,71,7.141221144179766,16.30206027336307,9.254674945976738,12.158635884283765,False,0.44509715942874195,False,False,False
SMH,2019-04-05,23,-1.079665255418416,-1.7415897716129058,-5.6072313948401735,3.8874273857552932,False,0.8003465829207179,False,True,False
SMH,2019-06-27,4,-1.1596741528485888,1.3446012710674138,7.236571798051283,19.792360462752235,True,0.5200461094282921,False,True,False
SMH,2019-09-06,61,3.850981286165145,8.189035451710058,5.268569392179323,9.768209153247708,True,0.8692227360372621,False,True,False
SMH,2019-10-29,24,-1.1072115121262271,0.9837499322317811,4.4933069373436,9.139718457648627,True,1.0,False,True,False
SMH,2019-12-24,25,-3.527101349389161,-3.3714843965944263,3.7049789931466237,9.038224682394002,True,1.0,False,True,False
SMH,2020-04-17,10,-2.1993443380721622,-3.542497260986621,8.537894303736572,19.78006198383713,False,0.9443415615097356,False,False,False
SMH,2020-10-07,100,17.010874641817296,29.42010414083289,16.68358311062117,20.577541275563327,False,1.0,False,True,False
SMH,2021-04-06,4,-1.5642460514352696,-0.2050266818050539,-4.549129973429866,-7.735855056524754,False,0.892131652130265,False,True,False
SMH,2021-06-10,19,-1.2244803846204189,0.8339887569409399,1.5014012660758969,13.419367521546821,True,0.6027834928428862,False,True,False
SMH,2021-09-16,9,-4.46295947364449,-6.996288737372581,6.857109590738242,-3.2684544848838426,False,0.7149718140369022,False,True,False
SMH,2021-11-05,43,0.805136008466123,0.6338492823225295,-3.2730997191843247,-10.673444381834274,False,0.7630822408894868,False,True,False
SMH,2022-05-31,9,-4.388725716059683,-13.574292981456725,-8.520794783428975,-8.43618990230347,False,0.3606988446457637,False,False,False
SMH,2022-07-29,7,-3.120944683920812,-3.2762780258499102,-14.311909180240324,1.516783222982998,False,0.3968782943603469,False,False,False
SMH,2022-11-10,31,-2.538887109371468,-5.462341724407338,12.092855487664544,13.803008616450608,True,0.2004959307771221,False,False,False
SMH,2023-01-19,57,8.293138564773628,13.688179248569865,7.567280703155865,22.461242423697158,False,0.597317494647181,False,False,False
SMH,2023-05-19,45,6.822507152387125,16.03898973750919,7.968870765958669,13.491926083466854,True,0.8978932054311297,False,True,False
SMH,2023-11-16,32,-1.6278558039226843,2.5798769578172953,12.184474488956344,27.531911586671054,False,0.9947806871326023,False,True,False
SMH,2024-01-09,68,17.23135662220665,23.18755690502301,20.013665313316984,39.01048721275513,False,0.925631275659742,False,True,False
SMH,2024-05-21,38,3.1786447806997353,8.330851454542575,0.9540525833766633,-7.740027577750586,False,0.9069546119873607,False,True,False
SMH,2024-10-04,7,-1.453109429692856,-0.26632655283176376,1.2174746559945104,-14.266888857006387,False,0.5552810445008409,False,True,False
SMH,2025-01-07,12,-9.000615945696378,-7.176033722957131,-10.492367845151662,6.590060558091015,False,0.5303631014167841,False,True,False
SMH,2025-05-06,73,19.50169245217255,34.03219108675215,19.372933255587355,42.09464201063204,True,0.18781684613787425,False,False,False
SMH,2025-09-19,44,4.657232154407154,2.9742477888548446,8.066134535780222,25.038900721124346,True,1.0,False,True,False
SMH,2025-12-23,49,7.055938278857676,4.791274843325977,10.843757317766812,61.88623353585137,False,0.8981186820391706,False,True,False
SMH,2026-04-08,61,26.593331700181324,37.48462918423352,32.214033599642256,,False,0.9614015796579487,False,False,False
IGV,2007-10-15,33,-1.14668122919791,-5.243164662259092,-0.3995313397340272,-1.3506085361828957,False,1.0,False,True,False
IGV,2008-05-14,53,3.0246065427293356,-5.213777419247812,9.947729797515947,-1.0566980317504138,False,0.951231625997706,False,False,False
IGV,2008-08-08,18,-2.6748274152429308,-6.802473796443809,-7.41996063676943,-3.800588602697863,False,1.0,False,False,False
IGV,2009-01-07,82,11.025815996000055,13.374417374353165,15.136580484048324,14.666645884309704,True,0.29145156790266924,False,False,False
IGV,2009-03-20,32,-1.5520292909304345,18.562659277497275,3.8303071550657153,-1.6435831435677395,True,0.9425016878011564,False,False,False
IGV,2009-06-09,33,-0.11265498498138626,4.394470388361937,-2.3584044962802864,-3.879115651220233,True,0.8912529216151582,False,True,False
IGV,2010-08-30,26,-2.9518990170771975,7.817442329603086,3.462084767741125,0.33666524744735415,False,1.0,False,False,False
IGV,2011-09-28,37,0.1844838613131783,6.125102649699721,-8.63271470711573,0.18248909423346227,False,0.612823615142481,False,False,False
IGV,2012-02-02,56,-0.9651292028487912,2.978009943310278,1.8350435089942607,-7.023134891973715,False,0.46701812763380324,False,True,False
IGV,2014-11-11,18,-1.9932980341068274,-0.8031862752611807,0.5733522136563751,6.447921035574655,False,0.5493334529267095,False,True,False
IGV,2016-03-10,1,0.1747919672943299,1.788511687033112,5.8881995333357695,8.723002005847968,True,0.5035048184942947,False,False,False
IGV,2016-06-07,14,-2.051008943465371,-7.267354471596299,2.291125596527066,-2.6656138532159313,True,0.89772395599517,False,True,False
IGV,2017-01-31,106,7.766201527990013,15.202608045015186,7.037519793754865,12.13697578790236,True,0.7483970595459202,False,True,False
IGV,2017-05-11,36,-0.9797809722501771,0.695870840857804,0.4527488567337645,8.331114218327906,True,1.0,False,True,False
IGV,2017-09-08,9,-2.7886211953185636,-1.1470791907639,-3.4410224403179646,9.451914089820335,False,1.0,False,True,False
IGV,2018-02-21,86,6.347396000584293,7.553492667243655,5.361724714920402,6.495273662631806,False,1.0,False,True,False
IGV,2018-05-09,32,-1.9285125516205759,-0.9204190127501399,-1.9153022380460127,-3.7224346716075107,False,1.0,False,True,False
IGV,2018-08-30,3,-1.9203731258874646,-2.357859560554687,-3.510652254089708,4.191894446538813,False,0.9529619299548914,False,True,False
IGV,2019-01-28,47,3.180529202386917,12.539395855339585,6.26421553390375,6.058272438435908,False,0.9854730796195933,False,False,False
IGV,2019-11-21,14,-2.553586469247926,-0.34260402496708586,5.637815458621054,16.77397150149925,True,0.7239197653678292,False,True,False
IGV,2020-01-29,117,15.016993209255403,14.244317197903689,6.480789415363009,17.52136214181077,True,0.9367356300502867,False,True,False
IGV,2020-04-16,63,7.916223789059917,23.359318342118197,7.916223789059917,18.44339461102267,False,0.8034291797388864,False,False,False
IGV,2020-10-08,17,-1.630639378149179,-5.580845266254231,-0.5908143067540284,-6.8958001156047555,False,0.9318839343275186,False,True,False
IGV,2020-12-11,16,-2.3168516763052205,0.09711788172750424,-6.4903560805858795,-6.762440113553825,False,0.838365891803349,False,True,False
IGV,2021-02-08,10,-2.626480163817513,-3.3972701326405175,-17.780825353803642,-5.5419424825412955,False,0.9005930649532261,False,True,False
IGV,2021-04-27,1,-0.2757928844118629,-0.30453297847505834,2.617930840006033,7.512055666813966,False,0.4034786550197011,False,True,False
IGV,2021-06-08,48,5.231841309594976,11.424959594703644,9.018378717820985,-2.037731935519971,False,0.27078102765783624,False,True,False
IGV,2022-06-27,10,-2.610756981663387,-4.607731834600259,-5.814741198346162,-10.16291099605401,False,0.2224587404682022,False,False,False
IGV,2022-08-11,6,-2.554660889422644,-2.042728944237626,-10.969617824941935,-5.972299392963154,False,0.23488136907591425,False,False,False
IGV,2023-01-27,60,2.230318613628457,2.7109390845784676,2.153121276752601,15.424729852889474,True,0.2917892791836216,False,True,False
IGV,2023-05-25,47,2.3325970365432047,10.980195233498247,2.960522964352319,9.877961332893005,True,0.9585281994424557,False,True,False
IGV,2023-09-07,10,-3.6887026332231954,-6.372378486634711,4.370625976883269,1.035786451966847,False,1.0,False,True,False
IGV,2023-11-27,24,-0.7744359722754668,3.645208137528133,0.37324939921015154,-8.691614607346597,False,0.9932911851446173,False,True,False
IGV,2024-02-05,9,-1.1529108761308304,0.2601645297190647,-9.119000814809318,-13.973523366509378,False,0.9413612954628643,False,True,False
IGV,2024-07-02,4,-2.4822589895714287,-1.2418762180456455,-4.219916513930122,6.630915326315745,True,0.4091828748472708,False,True,False
IGV,2024-10-31,41,6.29465462260006,9.708522734731684,8.115662046085381,8.444758283607978,False,0.43801830616067056,False,True,False
IGV,2025-02-13,4,-2.609653476634155,-2.5030422791494145,0.7410407757240556,-3.8716137221862734,False,0.7632667923856491,False,True,False
IGV,2025-04-29,41,0.8955436184842069,12.154006405446305,2.4987608396997096,-3.2007144661024833,False,0.6947093975329651,False,False,False
IGV,2025-09-22,9,-2.8683515846899654,-2.512944189122668,-10.878705844857672,-29.895634171963557,False,0.7571075806791655,False,True,False
IGV,2026-05-08,2,-1.9519436840396032,-1.8760276812680998,10.156740979662748,,False,0.20212226713224477,False,True,False
IGV,2026-08-10,27,2.082503306782546,0.7332602870224525,,,False,0.3334213876371238,False,True,True
CIBR,2016-09-06,31,-0.4608238389681829,-2.135292085033824,0.3764363781963542,-0.897279860144029,False,0.7754788816334143,False,True,False
CIBR,2017-02-03,17,-4.495455424326211,0.056741119211012325,-1.4241846707352623,-8.21534239076156,False,0.8832119795197161,False,True,False
CIBR,2018-02-21,63,5.31623372905512,6.668489799764621,5.31623372905512,3.8201446029754615,False,0.7001305595216227,False,True,False
CIBR,2018-08-29,14,-2.1422574301659503,-2.2314911975668927,-6.692544135552792,-0.039302019945408606,False,0.8250364535232965,False,True,False
CIBR,2019-02-04,36,-0.3130339840063945,2.9675221137161145,1.6352708798250681,-0.41113605204732284,False,0.7194242768803722,False,False,False
CIBR,2019-07-26,15,-2.7700040839305773,-7.127491475708814,-8.46388761557051,-5.77385633318841,False,0.8784696911582521,False,True,False
CIBR,2019-11-19,12,-3.887530981116749,-2.9450363959143577,-2.884201225932914,6.501534531044328,False,0.4323962642501952,False,True,False
CIBR,2020-04-15,62,7.591537459575837,22.915347046153833,7.043252604445471,10.318923751675978,True,0.7364443620151738,False,False,False
CIBR,2020-07-10,2,-3.7502034376872495,-3.3314219951675272,-4.702531841509328,8.309301146885172,False,1.0,False,True,False
CIBR,2020-10-14,6,-3.3727071728029467,-4.32694033320451,10.838373064707119,-1.9846596843636322,False,0.8160430736154386,False,True,False
CIBR,2020-12-04,48,8.332143873141407,14.854284011393615,0.6768995702038705,-1.5197408706323356,False,0.8049438603364704,False,True,False
CIBR,2021-06-14,40,-0.017553300694350682,4.419341787120001,4.731210511739836,-1.0647583915287306,False,0.35204131083549045,False,True,False
CIBR,2021-09-10,12,-1.5156501089061525,-3.834819892714836,-5.3442769068870355,0.20256692241346075,False,0.5917120222164503,False,True,False
CIBR,2021-11-10,8,-4.41043188889374,-3.5584564295049415,-7.9425871387755365,-11.981305732593505,False,0.7877446807526562,False,True,False
CIBR,2022-03-01,40,-2.702370212212424,-5.356845428207047,-12.260893991241595,-7.298049728467304,False,0.7260577960811017,False,False,False
CIBR,2022-07-08,4,-4.3264238725685855,-7.094848317820546,-1.9787578452121979,-12.557556242874767,False,0.49030080851634766,False,False,False
CIBR,2022-08-26,4,-3.6875946315948926,-5.8809773097369344,-6.374121727094351,-4.40458770176122,False,0.3405403929620557,False,False,False
CIBR,2023-02-10,37,0.3034863408892141,0.5768890033934326,-4.019401609274054,-1.3581177817858059,False,0.23232464689590585,False,True,False
CIBR,2023-05-30,29,-3.564482018766091,2.97956882243664,-1.7532026143105117,2.9565163725511434,True,0.5432943346403749,False,True,False
CIBR,2023-09-07,39,-0.2086622094700452,-4.8617166560952825,4.892560080650332,6.532650956930519,True,0.7301818584244696,False,True,False
CIBR,2023-12-05,52,-1.355199915399674,7.98029807811409,1.7506774617784826,-11.182436841484966,False,1.0,False,True,False
CIBR,2024-09-03,3,-2.3441783659527093,-4.467050036555687,0.31656979285807907,8.38173808366216,True,0.2989271949601035,False,True,False
CIBR,2024-10-11,25,-2.80800240354111,-1.7434424880576227,1.146405877648471,8.109820310784377,True,0.417456039345278,False,True,False
CIBR,2025-02-06,15,-2.0471094120356415,-4.0493330811183,5.964662068675574,-2.3641272571448324,False,0.7652273842705701,False,True,False
CIBR,2025-04-30,42,0.267998319041185,11.977900894266135,-4.944907872747284,-9.588852117616709,False,1.0,False,False,False
CIBR,2026-05-11,73,18.816389301243852,22.68263478630763,28.08426025170574,,True,0.3644873010697616,False,True,False
XBI,2007-04-13,37,-0.32240159310057415,4.16419294529764,-2.6204232345897083,9.143055220718388,True,0.47444986202602274,False,True,False
XBI,2007-08-08,100,9.94814539672111,8.515377000869883,8.860452206970916,11.078844820731536,False,0.7255932603721931,False,True,False
XBI,2008-01-14,8,-4.032266164699838,-9.864632902009706,-3.711293322939735,16.324101461820394,False,1.0,False,False,False
XBI,2008-04-10,99,19.221400875682427,14.379579029450461,15.488015384138155,22.66012022697268,True,0.5318739407673069,False,False,False
XBI,2008-05-30,64,16.31895198125707,8.54135469417654,16.649361788119464,18.44651142975744,False,0.7743322655461983,False,False,False
XBI,2008-12-24,44,3.076745687851723,-15.455427885981255,-0.30540382917755293,-9.489105916577534,True,0.9752073834844459,False,False,False
XBI,2009-06-18,18,-2.937329460818905,-1.238335102774335,-1.7736006527967252,-18.29288511352565,False,0.40118190905530937,False,True,False
XBI,2009-12-24,63,7.661001476254836,12.393492315343257,7.661001476254836,4.939789941200257,False,0.12946212546366576,False,True,False
XBI,2010-08-18,10,-1.7461764709346683,-2.9575887651386523,-2.87969967043884,-9.127086616013802,False,0.604892950281177,False,False,False
XBI,2011-04-04,52,7.397848487241898,3.2104481291938436,9.137020417834595,0.9290456898061961,True,0.6113274998728956,False,True,False
XBI,2011-12-21,46,7.897413821441601,18.24617660733969,7.748000816821876,26.134062001717307,True,0.47124304350119045,False,False,False
XBI,2012-05-10,57,5.813007370680645,7.491389298224593,1.5235758141212141,1.4090908153468362,True,0.7996944923962587,False,True,False
XBI,2012-09-18,23,-3.3196129369288396,-5.000559821735195,-4.527463037906909,-3.5882518607425196,False,0.769040758170707,False,True,False
XBI,2013-01-10,13,-3.1944752791070674,-1.1615670256288957,-0.7204579725927696,10.200544472515261,True,0.7486035265532867,False,True,False
XBI,2013-04-22,11,-6.257790930498109,-2.140465151597304,4.391914880846848,2.858798429048748,True,0.916274471801385,False,True,False
XBI,2013-07-15,60,1.5152490277608344,0.4070565123972747,-2.8702553711044687,16.054382804444977,False,1.0,False,True,False
XBI,2013-12-02,5,-3.477770012782311,-2.9958888332417333,22.666476567026162,-6.041586852771985,True,0.6314153172182674,False,True,False
XBI,2014-06-09,25,-4.012657128519404,-2.685751952370652,6.748109272508285,17.523749497642484,False,0.21889107782672323,False,True,False
XBI,2014-08-14,37,-1.3723011210646785,-2.1879166921361937,7.626699747472054,23.605170029466382,True,0.5147757894839107,False,True,False
XBI,2014-10-17,130,29.119080941403098,42.07038915843591,20.760531155446383,37.46887194014623,True,0.6956676170840722,False,False,False
